chain,pool,factory,factory_version,token0,token0_symbol,token0_balance,token0_value_usd,token1,token1_symbol,token1_balance,token1_value_usd,total_value_usd,blockNumber,txHash,priceProvider,admin,adminFeeDestination
base,0x1d06d44f9f76c685eb1f5f2e6c121e87d0810bef,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e7cff5,0x0678a4f092c0193423c29506d32096e17425bc05da5e923b36f32cf74f6b9be8,0x44828d036d044b61b338b7ad9e464f2d67762861,0xd7da103699cf09c759bf7cbd6c4d42db706ab542,0xd7da103699cf09c759bf7cbd6c4d42db706ab542
base,0x87fa1e784ae83f0ab8de88a556ecd448612b7894,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e7d35b,0x53827324059c89a84f0ea710fa4adf930194f8e3e91ff9c56977b88c3ddb75f6,0x37c4a538692ce0ddaa2fe7c20031683dabfe4d61,0xd7da103699cf09c759bf7cbd6c4d42db706ab542,0xd7da103699cf09c759bf7cbd6c4d42db706ab542
base,0xe3774bfd9af18acd57b94e37fc7e1b1c3ad052a3,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e7d607,0xa48575c78bb8ec2fbc027ea1aaca91fa84a26e9d9ff6e34028aa10139e15e2be,0x9429f56cec25fd2691ccef88d21f13aa93126f5a,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x5af172be9821a5a99d43dd032fe1ad4830826f3a,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e95c9a,0x8c518bc02b265db58b459de781a3f1d715e3ee8fa2e20c3dab6c21c1b5ac8a0b,0xefc0b24a7b293ede1909730ff3f8bfff4e40beb5,0x78cbfc4fac62439cfb74514112c742f8d990e316,0x78cbfc4fac62439cfb74514112c742f8d990e316
base,0x90636c2a3f517be2db0e6cec92aaa9f9ac990091,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e95c9b,0x9620e889cc9af5d51ae8dd963a5b275907629ee0c6dbea7725fa6c7f98769718,0x071f55c17afc7ecf0eed0304c0d7e9d106e57dfd,0x78cbfc4fac62439cfb74514112c742f8d990e316,0x78cbfc4fac62439cfb74514112c742f8d990e316
base,0x00ce0675e440337498051101b5c43ffde054e9d1,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9e8b1,0xe8b0ca4618981e15ad5e20b4c7d23d5424a8fa75022c36954c527f407b360492,0x3d465673a1824ce8a7908f7eee278d1cb85f7090,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x0d9c7ff1621cb3186e9f853a6e6daa8d2d85005f,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9e9f3,0x3e148d1a31cf39f04d8c6db5a625e6a110df01f5b9d2e517c3386834fa6c3c51,0x86b2487a0d15fd8f615eb59e68e6d7e768340925,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x356f955a1bbc864bf416e20e17b499d7d0e5ec7c,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9eb38,0x309db5f3c15cda61a11b61de0ab1948e33650dc1a0719efac30c722536a8b987,0x86b2487a0d15fd8f615eb59e68e6d7e768340925,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x93ede782edc478621dc8a5c61b6b7bcad3931bf6,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9ee02,0x4f0423766eb2b100a5e125aaf07c08e3e25f39b66dd7684f9beb8235af77bef7,0x86b2487a0d15fd8f615eb59e68e6d7e768340925,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x5ea84124dd7dfa2208b06cf6e0e7440bff670133,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9ee6b,0x3056b00ed06062d2d27a3a420ecc11b617d4207bfd5c6c7acb340bc7d77f52d2,0x86b2487a0d15fd8f615eb59e68e6d7e768340925,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x689cff75eb97fe10bce8bff8fd64f38afb8ec8f9,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9eee0,0xfc74a95c5dc4251d053679dfa1884bebf3987e16640aa1c12c0b6c5327606041,0x3d465673a1824ce8a7908f7eee278d1cb85f7090,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x8652e1bcc9cabaf5cb34ba0e62553cb4214ee299,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9f0b5,0x757507868abe060ebb3f31e6b0fa898415c74faa1b6c6cac70ad4c0584ba0249,0x86b2487a0d15fd8f615eb59e68e6d7e768340925,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0xd2d99cf43b0946617c7ebb3f348bc598b41fcd72,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9f1ef,0xcf7a01d9b192f330f8d2ef4749bf2097b5e961b284e6508eef999d13fa168bc2,0x7fadd860b2ddce4fd0e44df2ad3426cb2fcf0d80,0xbe31e11455568d7fb6708266bd6e9807cb5ea763,0xbe31e11455568d7fb6708266bd6e9807cb5ea763
base,0xd310d1ba0dfdaf7d9cf20c1e6aa5acaacb442684,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9f2b3,0xaf5cc1c42ce7d94efcc4384777d427605f931af32e739aa89fa1896a22bacd1e,0x7fadd860b2ddce4fd0e44df2ad3426cb2fcf0d80,0xbe31e11455568d7fb6708266bd6e9807cb5ea763,0xbe31e11455568d7fb6708266bd6e9807cb5ea763
base,0xd3ec1e104cd0636f24541f2caa73e715a1261aad,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2e9f2cd,0x2c4c262094c02726d6fe819cddcae11f30b8c64cab1dcee825ba9aa88ed4f92c,0x4edc4220cfe67ed42741f5607a2224bdcd527739,0xbe31e11455568d7fb6708266bd6e9807cb5ea763,0xbe31e11455568d7fb6708266bd6e9807cb5ea763
base,0xe18bafeeec9bda2ed66516436b30028cc2ff99f4,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2ecd706,0xc4bdbe0f70a05889f0ab23e630b08b93ef3a9e2cd92a1e4395c8ba1739bc5afb,0x9429f56cec25fd2691ccef88d21f13aa93126f5a,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x7474e20fce7609e13f3b13b741ce3f2b44fbe75b,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2ee60d7,0xbedb5249ecd0868dffc540d57de24a599b756938c423d27c5762ee48233c23d2,0x9429f56cec25fd2691ccef88d21f13aa93126f5a,0xc16271ef8ef9d673cdf6ad93c74481a6c8e41ca2,0xc16271ef8ef9d673cdf6ad93c74481a6c8e41ca2
base,0x872964dae09d7e5e3239be8a499b7aaeec21f615,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2ee61c9,0xa8895d39fb4d99d0d76be670a2abdabf17ce71dc1d59c2bf572a0e841ad19c56,0x9429f56cec25fd2691ccef88d21f13aa93126f5a,0xc16271ef8ef9d673cdf6ad93c74481a6c8e41ca2,0xc16271ef8ef9d673cdf6ad93c74481a6c8e41ca2
base,0x39b1a3158065e8d1eb4ba34bf05ab986a5618b23,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2f28daa,0x887b4655c9114f07505643b061fe4cfb71d7e36b7f9ebefbfd3f8e9e2097b5b8,0x2d61ee6488ad477a6239553c95807665b7dadd7f,0xae58d399432abb59bc45de8c04a0d60cdd575e0c,0xae58d399432abb59bc45de8c04a0d60cdd575e0c
base,0x977781080fae28fb0db824141b702e19a693fd9e,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2f37205,0x12a4d11f6d1a7e994250ac988136a79e7c538cc1f2c63a60e6b38d71768f5912,0xd4fd9bc871c4366952b8610f281f36b31ded5a98,0xae58d399432abb59bc45de8c04a0d60cdd575e0c,0xae58d399432abb59bc45de8c04a0d60cdd575e0c
base,0xd09855feae66b2b085f2189b27e380382882b119,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2f46ee5,0xab79e0569e4dd2c2019d76c46627a8d2c83326147417913df02f370f8a35f834,0x7c7aece5b8ba1ed5e348ab5bcdc3829ca71ffaca,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x04bfa16efa138d9b3e79de59175fe43dffc0efac,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2f470a4,0x7067ac8ed0350e7938cb5713414394751c22ebfc3cadf7fb8cb6bc1f3716c2b5,0xc3eeca407b121c401278a39b0992a219b6a0194f,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0xa4c0171c4d9e9804c1efe135e7939b1cd1b5fa88,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2f4711c,0xb57dbf6f7dfe34854c40bc9f0f8078f8ef91e93513f754ecb56f74f78c66ca0d,0xf79aee70be05e3c319af398b06ce1ccf1f8b1c3f,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x02bf62d415775302af9d87d3b74d2737ff3b2695,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2f47149,0xeda344347cb3e5096b9d87e7cde774ca9a0c3a3195966b150c5feaa0a21f0492,0xddee1af24de18057f78c893c6221949dba204343,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0xb2b57594dd915827c37c55bc63089e3686b96a4e,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2f474df,0x0defc26e3a4511365b529bf339fb7369d17860533672528f450193826c2ea550,0xc36cae38e41b3b94bd31a4f66758d3b1c81125d0,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x136f45af255f8c538e5808a8a9dc544aa6b65dc5,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2f47763,0x4ae2fd2c5963ddd0c5fd21eb2961175e0d508fbf9126c5cda8a01091affa62c5,0x625ac82a3a72ca7f60a06464f6945d4451485d07,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0x86f34312a61e064c8a7084a80e5e3b5e40566bfc,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2f477e1,0x9460644cdd054768f34925b1e873a4bbb5ffa0d57ee095ea26d91d829c70a775,0xc1e12d4d3ba9740e57216500a381a0d09de968d0,0x791a1c44b947d6f111ef598adea9f9f239b52fa3,0x791a1c44b947d6f111ef598adea9f9f239b52fa3
base,0xf7814d8a2eefc4043190496324db11ee2d66ceba,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,0,0.0,0x4200000000000000000000000000000000000006,WETH,0,0.0,0,0x2f56324,0xc2c7bb15e3bc7ab3cdd18d25317bea8c31af5eff6ab1d284b37ed576b538e111,0xd14355c9c594019adbadf8c04d2413231f5b2fff,0xae58d399432abb59bc45de8c04a0d60cdd575e0c,0xae58d399432abb59bc45de8c04a0d60cdd575e0c
robinhood,0x79c3c6f5d086d5815b8513ad6627337d5f6ef034,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0xac409a,0x46d8fa607092878deb065f72440ed281d0dd96a112206ef3e9356196bc2a1692,0x080132d914ea5acbfabe76d88ad588a10f6a1028,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f
robinhood,0xa056d41d303fc3140a5c9f8e6e6d4a56298fc1ca,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0x14f381e,0xc463a07d68faf9062deb0ca1b4284207a25e0f43827e35f8e2bb928ebd17077e,0x0dbdb50ec1534c565b32bb2f5e89178a2c4689f5,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
robinhood,0xd9f200ee7475fa6474f5926bb06009003d8caa71,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0x1564966,0x8a257f7bf82b8ec4f5885367f6567ee4862680656ae0f7904633d0d84de46b9c,0x0dbdb50ec1534c565b32bb2f5e89178a2c4689f5,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
